2737	Royal Splendour Bath Mat - Mezzanotte Blue	ACESHOPI60	021100001161	ZZW423	ABC1672632867	0.05	19.90	15.81		10			0	5.50	1	100			f	22	4	31	0.46	0	0	0	0.00	0	0	""			2020-06-14 04:48:51.309	2020-06-14 04:48:51.309	0		Canningvale Australia;Royal Splendour;Bath Mat	""	5ee61bbd0351c97df2d386e9/thumbnail	t	t	f	Thet Lwin Oo	2020-06-14 04:49:00.64552	13702	13702	13702	13701	13701	13701	13701	1264	1402	1851	51092	1101	2567
2740	Royal Splendour Bath Mat - Visone Brown	ACESHOPI61	021100001167	ZZW759	ABC1628188423	0.05	19.90	15.81		10			0	5.50	1	100			f	22	4	31	0.46	0	0	0	0.00	0	0	""			2020-06-14 04:48:51.309	2020-06-14 04:48:51.309	0		Canningvale Australia;Royal Splendour;Bath Mat	""	5ee61bc40351c97df2d386ef/thumbnail	t	t	f	Thet Lwin Oo	2020-06-14 04:49:00.648519	13702	13702	13702	13701	13701	13701	13701	1265	1402	1851	51092	1101	2567
2747	Royal Splendour Bath Towel - Royale Purple	ACESHOPI33	021100001138	ZZW954	ABC1422334441	0.05	24.90	19.78		10			0	5.50	1	100			f	24	4	35	0.62	0	0	0	0.00	0	0	""			2020-06-14 04:48:51.309	2020-06-14 04:48:51.309	0		Canningvale Australia;Royal Splendour;Bath Towel	""	5ee61c010351c97df2d386fe/thumbnail	t	t	f	Thet Lwin Oo	2020-06-14 04:49:00.874523	13702	13702	13702	13701	13701	13701	13701	10301	1402	1851	51092	1101	2566
2750	Royal Splendour Bath Towel - Angora Wheat	ACESHOPI37	021100001133	ZZW321	ABC1600112217	0.05	24.90	19.78		10			0	5.50	1	100			f	24	4	35	0.62	0	0	0	0.00	0	0	""			2020-06-14 04:48:51.309	2020-06-14 04:48:51.309	0		Canningvale Australia;Royal Splendour;Bath Towel	""	5ee61c100351c97df2d38704/thumbnail	t	t	f	Thet Lwin Oo	2020-06-14 04:49:01.083946	13702	13702	13702	13701	13701	13701	13701	1267	1402	1851	51092	1101	2566
2803	Royal Splendour Bath Towel - Porcini	ACESHOPI39	021100003757	ZZW7276	ABC1689001105	0.05	24.90	19.78		10			0	5.50	1	100			f	24	4	35	0.62	0	0	0	0.00	0	0	""			2020-06-14 04:48:51.309	2020-06-14 04:48:51.309	0		Canningvale Australia;Royal Splendour;Bath Towel	""	5ee61c1b0351c97df2d3870a/thumbnail	t	t	f	Thet Lwin Oo	2020-06-14 04:49:01.105944	13702	13702	13702	13701	13701	13701	13701	1271	1402	1851	51092	1101	2566
2805	Royal Splendour Bath Towel - Blush	ACESHOPI40	021100003704	ZZW6387	ABC1733445549	0.05	24.90	19.78		10			0	5.50	1	100			f	24	4	35	0.62	0	0	0	0.00	0	0	""			2020-06-14 04:48:51.309	2020-06-14 04:48:51.309	0		Canningvale Australia;Royal Splendour;Bath Towel	""	5ee61c210351c97df2d3870e/thumbnail	t	t	f	Thet Lwin Oo	2020-06-14 04:49:01.309943	13702	13702	13702	13701	13701	13701	13701	1272	1402	1851	51092	1101	2566
2714	Royal Splendour 6 Piece Pack - Mezzanotte Blue	ACESHOPI15	021100001047	ZZW7112	ABC622334449	0.05	74.90	59.50		6			0	5.50	1	100			f	24	17	34	2.06	0	0	0	0.00	0	0	""			2020-06-14 04:48:51.308	2020-06-14 04:48:51.308	0		Canningvale Australia;Royal Splendour;Towel Set	""	5ee61b380351c97df2d386b5/thumbnail	t	t	f	Thet Lwin Oo	2020-06-14 04:48:59.796522	13702	13702	13702	13701	13701	13701	13701	1264	1402	1851	51092	1101	2557
2729	Royal Splendour Bath Sheet - Oceano Teal	ACESHOPI23	021100001058	ZZW189	ABC977890001	0.05	29.90	23.75		10			0	5.50	1	100			f	30	6	42	0.95	0	0	0	0.00	0	0	""			2020-06-14 04:48:51.309	2020-06-14 04:48:51.309	0		Canningvale Australia;Royal Splendour;Bath Sheet	""	5ee61b930351c97df2d386d9/thumbnail	t	t	f	Thet Lwin Oo	2020-06-14 04:49:00.235519	13702	13702	13702	13701	13701	13701	13701	1268	1402	1851	51092	1101	2564
2733	Royal Splendour Bath Sheet - Storm Grey	ACESHOPI25	021100001062	ZZW1326	ABC1066778889	0.05	29.90	23.75		10			0	5.50	1	100			f	30	6	42	0.95	0	0	0	0.00	0	0	""			2020-06-14 04:48:51.309	2020-06-14 04:48:51.309	0		Canningvale Australia;Royal Splendour;Bath Sheet	""	5ee61ba80351c97df2d386e1/thumbnail	t	t	f	Thet Lwin Oo	2020-06-14 04:49:00.433518	13702	13702	13702	13701	13701	13701	13701	1269	1402	1851	51092	1101	2564
2736	Royal Splendour Bath Mat - Oceano Teal	ACESHOPI57	021100001162	ZZW5747	ABC1805966199	0.05	19.90	15.81		10			0	5.50	1	100			f	22	4	31	0.46	0	0	0	0.00	0	0	""			2020-06-14 04:48:51.309	2020-06-14 04:48:51.309	0		Canningvale Australia;Royal Splendour;Bath Mat	""	5ee61bba0351c97df2d386e7/thumbnail	t	t	f	Thet Lwin Oo	2020-06-14 04:49:00.64452	13702	13702	13702	13701	13701	13701	13701	1268	1402	1851	51092	1101	2567
2744	Royal Splendour Bath Towel - White	ACESHOPI29	021100001141	ZZW292	ABC1244556665	0.05	24.90	19.78		10			0	5.50	1	100			f	24	6	35	0.62	0	0	0	0.00	0	0	""			2020-06-14 04:48:51.309	2020-06-14 04:48:51.309	0		Canningvale Australia;Royal Splendour;Bath Towel	""	5ee61bf20351c97df2d386f8/thumbnail	t	t	f	Thet Lwin Oo	2020-06-14 04:49:00.863529	13702	13702	13702	13701	13701	13701	13701	1251	1402	1851	51092	1101	2566
2749	Royal Splendour Bath Towel - Visone Brown	ACESHOPI35	021100001140	ZZW7258	ABC1511223329	0.05	24.90	19.78		10			0	5.50	1	100			f	24	4	35	0.62	0	0	0	0.00	0	0	""			2020-06-14 04:48:51.309	2020-06-14 04:48:51.309	0		Canningvale Australia;Royal Splendour;Bath Towel	""	5ee61c0d0351c97df2d38702/thumbnail	t	t	f	Thet Lwin Oo	2020-06-14 04:49:01.082945	13702	13702	13702	13701	13701	13701	13701	1265	1402	1851	51092	1101	2566
2807	Royal Splendour Face Washer - Powder Blue	ACESHOPI49	021100001154	ZZW9483	ABC2133445545	0.05	12.90	10.25		10			0	5.50	1	100			f	17	1	17	0.08	0	0	0	0.00	0	0	""			2020-06-14 04:48:51.309	2020-06-14 04:48:51.309	0		Canningvale Australia;Royal Splendour;Face Washer	""	5ee61c260351c97df2d38712/thumbnail	t	t	f	Thet Lwin Oo	2020-06-14 04:49:01.311945	13702	13702	13702	13701	13701	13701	13701	1263	1402	1851	51092	1101	2565
2815	Royal Splendour Face Washer - Angora Wheat	ACESHOPI55	021100001151	ZZW1317	ABC1894855087	0.05	12.90	10.25		10			0	5.50	1	100			f	17	1	17	0.08	0	0	0	0.00	0	0	""			2020-06-14 04:48:51.309	2020-06-14 04:48:51.309	0		Canningvale Australia;Royal Splendour;Face Washer	""	5ee61c3e0351c97df2d38722/thumbnail	t	t	f	Thet Lwin Oo	2020-06-14 04:49:01.542944	13702	13702	13702	13701	13701	13701	13701	1267	1402	1851	51092	1101	2565
2820	Egyptian Royale Bath towel - Caramello Gold	ACESHOPI78	021100001398	ZZW6812	ABC872632875	0.05	34.90	27.72		10			0	5.50	1	100			f	25	4	34	0.64	0	0	0	0.00	0	0	""			2020-06-14 04:48:51.31	2020-06-14 04:48:51.31	0		Canningvale Australia;Royal Splendour;Bath Towel	""	5ee61c4d0351c97df2d3872c/thumbnail	t	t	f	Thet Lwin Oo	2020-06-14 04:49:01.746943	13702	13702	13702	13701	13701	13701	13701	1275	1402	1855	51092	1101	2571
2825	Egyptian Royale Bath towel - Porcini	ACESHOPI83	021100001402	ZZW1839	ABC650410655	0.05	34.90	27.72		10			0	5.50	1	100			f	25	4	34	0.64	0	0	0	0.00	0	0	""			2020-06-14 04:48:51.31	2020-06-14 04:48:51.31	0		Canningvale Australia;Royal Splendour;Bath Towel	""	5ee61c5d0351c97df2d38736/thumbnail	t	t	f	Thet Lwin Oo	2020-06-14 04:49:01.952945	13702	13702	13702	13701	13701	13701	13701	1271	1402	1855	51092	1101	2571
2830	Egyptian Royale 4 Piece Pack - Porcini	ACESHOPI69	021100001385	ZZW6706	ABC1272632871	0.05	79.90	63.47		4			0	5.50	1	100			f	25	14	34	1.58	0	0	0	0.00	0	0	""			2020-06-14 04:48:51.31	2020-06-14 04:48:51.31	0		Canningvale Australia;Royal Splendour;Towel Set	""	5ee61c7e0351c97df2d38740/thumbnail	t	t	f	Thet Lwin Oo	2020-06-14 04:49:02.173944	13702	13702	13702	13701	13701	13701	13701	1271	1402	1855	51092	1101	2570
2845	Egyptian Royale Bath Mat - Caramello Gold	ACESHOPI97	021100001437	ZZW3457	ABC28188439	0.05	24.90	19.78		10			0	5.50	1	100			f	22	4	31	0.46	0	0	0	0.00	0	0	""			2020-06-14 04:48:51.31	2020-06-14 04:48:51.31	0		Canningvale Australia;Royal Splendour;Bath Mat	""	5ee61cb80351c97df2d3875c/thumbnail	t	t	f	Thet Lwin Oo	2020-06-14 04:49:02.620945	13702	13702	13702	13701	13701	13701	13701	1275	1402	1855	51092	1101	2578
2846	Egyptian Royale Bath Mat - Porcini	ACESHOPI101	021100001442	ZZW5495	ABC149589337	0.05	24.90	19.78		10			0	5.50	1	100			f	22	4	31	0.46	0	0	0	0.00	0	0	""			2020-06-14 04:48:51.31	2020-06-14 04:48:51.31	0		Canningvale Australia;Royal Splendour;Bath Mat	""	5ee61cbb0351c97df2d3875e/thumbnail	t	t	f	Thet Lwin Oo	2020-06-14 04:49:02.820944	13702	13702	13702	13701	13701	13701	13701	1271	1402	1855	51092	1101	2578
2907	Penthouse Suite 6 Piece Set - Midnight Blue	ACESHOPI105	021100003693	ZZW9928	ABC327367113	0.05	69.90	55.53		6			0	5.50	1	100			f	23	12	34	1.28	0	0	0	0.00	0	0	""			2020-06-14 04:48:51.31	2020-06-14 04:48:51.31	0		Canningvale Australia;Penthouse Suite;Towel Set	""	5ee61cf20351c97df2d38775/thumbnail	t	t	f	Thet Lwin Oo	2020-06-14 04:49:03.055946	13702	13702	13702	13701	13701	13701	13701	1282	1402	1851	51092	1101	2579
2911	Amalfitana Bath Towel - Inverna Sage	ACESHOPI121	021100003712	ZZW7221	ABC1038478217	0.05	25.00	19.86		10			0	5.50	1	100			f	25	6	35	0.58	0	0	0	0.00	0	0	""			2020-06-14 04:48:51.311	2020-06-14 04:48:51.311	0		Canningvale Australia;Amalfitana;Bath Towel	""	5ee61d090351c97df2d3877d/thumbnail	t	t	f	Thet Lwin Oo	2020-06-14 04:49:03.255946	13702	13702	13702	13701	13701	13701	13701	1286	1402	1851	51092	1101	2580
2915	Riviera Bath Towel - Carrara White	ACESHOPI110	021100003699	ZZW8839	ABC549589333	0.05	34.90	27.72		1			0	5.50	1	100			f	25	15	35	0.55	0	0	0	0.00	0	0	""			2020-06-14 04:48:51.31	2020-06-14 04:48:51.31	0		Canningvale Australia;Riveira;Bath Towel	""	5ee61d150351c97df2d38785/thumbnail	t	t	f	Thet Lwin Oo	2020-06-14 04:49:03.437943	13702	13702	13702	13701	13701	13701	13701	1274	1402	1851	51092	1101	2582
2837	Egyptian Royale 7 Piece pack - Viola Purple	ACESHOPI74	021100001397	ZZW6818	ABC1050410651	0.05	99.90	79.36		7			0	5.50	1	100			f	25	17	34	2.34	0	0	0	0.00	0	0	""			2020-06-14 04:48:51.31	2020-06-14 04:48:51.31	0		Canningvale Australia;Royal Splendour;Towel Set	""		f	t	f	Thet Lwin Oo	2020-06-14 04:49:02.391944	13702	13702	13702	13701	13701	13701	13701	1279	1402	1855	51092	1101	2573
